state_name,year,ethanol_beer_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_shots_liquor,number_of_drinks_total,beer_share_signal,spirit_share_signal,total_selected_signal,total_drinks_signal
Iowa,2018,1.24,0.92,2.39,293.9259,191.0138,509.8667,0.5188284518828452,0.38493723849372385,2.16,509.8667
Iowa,2019,1.24,0.92,2.38,293.9259,191.0138,507.7333,0.5210084033613446,0.3865546218487395,2.16,507.7333
Iowa,2020,1.25,1.0,2.48,296.2963,207.6237,529.0667,0.5040322580645161,0.40322580645161293,2.25,529.0667
Iowa,2021,1.24,1.02,2.49,293.9259,211.7762,531.2,0.4979919678714859,0.40963855421686746,2.26,531.2
Iowa,2022,1.19,0.99,2.39,282.0741,205.5474,509.8667,0.49790794979079495,0.4142259414225941,2.1799999999999997,509.8667
Iowa,2023,1.16,0.97,2.33,274.963,201.395,497.0667,0.49785407725321884,0.41630901287553645,2.13,497.0667
Kansas,1977,1.14,0.65,1.9,270.2222,134.9554,405.3333,0.6,0.34210526315789475,1.79,405.3333
Kansas,1978,1.15,0.65,1.91,272.5926,134.9554,407.4667,0.6020942408376964,0.3403141361256545,1.7999999999999998,407.4667
Kansas,1979,1.19,0.74,2.04,282.0741,153.6415,435.2,0.5833333333333333,0.3627450980392157,1.93,435.2
Kansas,1980,1.22,0.61,1.95,289.1852,126.6504,416.0,0.6256410256410256,0.3128205128205128,1.83,416.0
Kansas,1981,1.23,0.7,2.05,291.5556,145.3366,437.3333,0.6000000000000001,0.34146341463414637,1.93,437.3333
Kansas,1982,1.22,0.67,2.03,289.1852,139.1079,433.0667,0.6009852216748769,0.3300492610837439,1.8900000000000001,433.0667
Kansas,1983,1.2,0.64,1.97,284.4444,132.8792,420.2667,0.6091370558375634,0.32487309644670054,1.8399999999999999,420.2667
Kansas,1984,1.19,0.63,1.96,282.0741,130.8029,418.1333,0.6071428571428571,0.32142857142857145,1.8199999999999998,418.1333
Kansas,1985,1.18,0.64,1.97,279.7037,132.8792,420.2667,0.5989847715736041,0.32487309644670054,1.8199999999999998,420.2667
Kansas,1986,1.14,0.6,1.91,270.2222,124.5742,407.4667,0.5968586387434555,0.31413612565445026,1.7399999999999998,407.4667
Kansas,1987,1.14,0.57,1.88,270.2222,118.3455,401.0667,0.6063829787234042,0.3031914893617021,1.71,401.0667
Kansas,1988,1.13,0.57,1.92,267.8519,118.3455,409.6,0.5885416666666666,0.296875,1.6999999999999997,409.6
Kansas,1989,1.13,0.55,1.81,267.8519,114.193,386.1333,0.6243093922651933,0.30386740331491713,1.68,386.1333
Kansas,1990,1.13,0.53,1.79,267.8519,110.0406,381.8667,0.6312849162011173,0.29608938547486036,1.66,381.8667
Kansas,1991,1.15,0.57,1.85,272.5926,118.3455,394.6667,0.6216216216216215,0.30810810810810807,1.7199999999999998,394.6667
Kansas,1992,1.09,0.55,1.78,258.3704,114.193,379.7333,0.6123595505617978,0.30898876404494385,1.6400000000000001,379.7333
Kansas,1993,1.09,0.52,1.75,258.3704,107.9643,373.3333,0.6228571428571429,0.29714285714285715,1.61,373.3333
Kansas,1994,1.12,0.48,1.73,265.4815,99.6594,369.0667,0.647398843930636,0.2774566473988439,1.6,369.0667
Kansas,1995,1.04,0.5,1.66,246.5185,103.8118,354.1333,0.6265060240963856,0.30120481927710846,1.54,354.1333
Kansas,1996,1.04,0.49,1.65,246.5185,101.7356,352.0,0.6303030303030304,0.296969696969697,1.53,352.0
Kansas,1997,1.08,0.48,1.67,256.0,99.6594,356.2667,0.6467065868263474,0.2874251497005988,1.56,356.2667
Kansas,1998,1.08,0.54,1.76,256.0,112.1168,375.4667,0.6136363636363636,0.3068181818181818,1.62,375.4667
Kansas,1999,1.12,0.54,1.81,265.4815,112.1168,386.1333,0.6187845303867404,0.2983425414364641,1.6600000000000001,386.1333
Kansas,2000,1.13,0.53,1.82,267.8519,110.0406,388.2667,0.6208791208791208,0.29120879120879123,1.66,388.2667
Kansas,2001,1.12,0.53,1.8,265.4815,110.0406,384.0,0.6222222222222222,0.29444444444444445,1.6500000000000001,384.0
Kansas,2002,1.19,0.54,1.88,282.0741,112.1168,401.0667,0.6329787234042553,0.2872340425531915,1.73,401.0667
Kansas,2003,1.16,0.56,1.89,274.963,116.2693,403.2,0.6137566137566137,0.29629629629629634,1.72,403.2
Kansas,2004,1.14,0.56,1.86,270.2222,116.2693,396.8,0.6129032258064515,0.3010752688172043,1.7,396.8
Kansas,2005,1.14,0.57,1.89,270.2222,118.3455,403.2,0.6031746031746031,0.30158730158730157,1.71,403.2
Kansas,2006,1.14,0.61,1.94,270.2222,126.6504,413.8667,0.5876288659793814,0.31443298969072164,1.75,413.8667
Kansas,2007,1.17,0.64,1.96,277.3333,132.8792,418.1333,0.596938775510204,0.326530612244898,1.81,418.1333
Kansas,2008,1.22,0.65,2.01,289.1852,134.9554,428.8,0.6069651741293532,0.32338308457711445,1.87,428.8
Kansas,2009,1.18,0.67,1.99,279.7037,139.1079,424.5333,0.592964824120603,0.33668341708542715,1.85,424.5333
Kansas,2010,1.13,0.68,1.95,267.8519,141.1841,416.0,0.5794871794871794,0.34871794871794876,1.81,416.0
Kansas,2011,1.07,0.69,1.9,253.6296,143.2603,405.3333,0.5631578947368422,0.36315789473684207,1.76,405.3333
Kansas,2012,1.09,0.72,1.95,258.3704,149.4891,416.0,0.558974358974359,0.36923076923076925,1.81,416.0
Kansas,2013,0.99,0.76,1.88,234.6667,157.794,401.0667,0.5265957446808511,0.4042553191489362,1.75,401.0667
Kansas,2014,1.04,0.75,1.93,246.5185,155.7178,411.7333,0.538860103626943,0.38860103626943004,1.79,411.7333
Kansas,2015,1.03,0.74,1.91,244.1481,153.6415,407.4667,0.5392670157068064,0.387434554973822,1.77,407.4667
Kansas,2016,1.02,0.75,1.92,241.7778,155.7178,409.6,0.53125,0.390625,1.77,409.6
Kansas,2017,1.03,0.8,1.98,244.1481,166.0989,422.4,0.5202020202020202,0.4040404040404041,1.83,422.4
Kansas,2018,0.99,0.79,1.92,234.6667,164.0227,409.6,0.515625,0.41145833333333337,1.78,409.6
Kansas,2019,1.02,0.82,1.98,241.7778,170.2514,422.4,0.5151515151515151,0.41414141414141414,1.8399999999999999,422.4
Kansas,2020,1.07,0.89,2.11,253.6296,184.7851,450.1333,0.5071090047393365,0.4218009478672986,1.96,450.1333
Kansas,2021,1.11,0.93,2.19,263.1111,193.09,467.2,0.5068493150684932,0.4246575342465754,2.04,467.2
Kansas,2022,1.06,0.99,2.21,251.2593,205.5474,471.4667,0.4796380090497738,0.4479638009049774,2.05,471.4667
Kansas,2023,1.03,0.95,2.13,244.1481,197.2425,454.4,0.48356807511737093,0.4460093896713615,1.98,454.4
Kentucky,1977,1.16,0.73,1.98,274.963,151.5653,422.4,0.5858585858585859,0.3686868686868687,1.89,422.4
Kentucky,1978,1.04,0.75,1.88,246.5185,155.7178,401.0667,0.5531914893617021,0.398936170212766,1.79,401.0667
Kentucky,1979,1.07,0.75,1.91,253.6296,155.7178,407.4667,0.5602094240837697,0.39267015706806285,1.82,407.4667
Kentucky,1980,1.08,0.73,1.91,256.0,151.5653,407.4667,0.5654450261780105,0.38219895287958117,1.81,407.4667
Kentucky,1981,1.13,0.75,1.99,267.8519,155.7178,424.5333,0.5678391959798994,0.3768844221105528,1.88,424.5333
Kentucky,1982,1.14,0.72,1.99,270.2222,149.4891,424.5333,0.5728643216080401,0.36180904522613067,1.8599999999999999,424.5333
Kentucky,1983,1.13,0.7,1.95,267.8519,145.3366,416.0,0.5794871794871794,0.358974358974359,1.8299999999999998,416.0
Kentucky,1984,1.06,0.68,1.87,251.2593,141.1841,398.9333,0.5668449197860963,0.36363636363636365,1.7400000000000002,398.9333
Kentucky,1985,1.08,0.66,1.88,256.0,137.0316,401.0667,0.574468085106383,0.3510638297872341,1.7400000000000002,401.0667
Kentucky,1986,1.1,0.63,1.86,260.7407,130.8029,396.8,0.5913978494623656,0.3387096774193548,1.73,396.8
Kentucky,1987,1.04,0.6,1.78,246.5185,124.5742,379.7333,0.5842696629213483,0.33707865168539325,1.6400000000000001,379.7333
Kentucky,1988,1.1,0.6,1.82,260.7407,124.5742,388.2667,0.6043956043956045,0.32967032967032966,1.7000000000000002,388.2667
Kentucky,1989,1.09,0.57,1.79,258.3704,118.3455,381.8667,0.6089385474860336,0.3184357541899441,1.6600000000000001,381.8667
Kentucky,1990,1.12,0.6,1.83,265.4815,124.5742,390.4,0.6120218579234973,0.32786885245901637,1.7200000000000002,390.4
Kentucky,1991,1.11,0.56,1.78,263.1111,116.2693,379.7333,0.6235955056179776,0.31460674157303375,1.6700000000000002,379.7333
Kentucky,1992,1.04,0.56,1.71,246.5185,116.2693,364.8,0.608187134502924,0.3274853801169591,1.6,364.8
Kentucky,1993,1.08,0.55,1.73,256.0,114.193,369.0667,0.6242774566473989,0.3179190751445087,1.6300000000000001,369.0667
Kentucky,1994,1.08,0.55,1.73,256.0,114.193,369.0667,0.6242774566473989,0.3179190751445087,1.6300000000000001,369.0667
Kentucky,1995,1.06,0.54,1.71,251.2593,112.1168,364.8,0.6198830409356726,0.31578947368421056,1.6,364.8
Kentucky,1996,1.09,0.54,1.76,258.3704,112.1168,375.4667,0.6193181818181819,0.3068181818181818,1.6300000000000001,375.4667
Kentucky,1997,1.07,0.53,1.72,253.6296,110.0406,366.9333,0.622093023255814,0.308139534883721,1.6,366.9333
Kentucky,1998,1.08,0.53,1.74,256.0,110.0406,371.2,0.6206896551724138,0.3045977011494253,1.61,371.2
Kentucky,1999,1.07,0.54,1.74,253.6296,112.1168,371.2,0.6149425287356323,0.3103448275862069,1.61,371.2
Kentucky,2000,1.07,0.53,1.74,253.6296,110.0406,371.2,0.6149425287356323,0.3045977011494253,1.6,371.2
Kentucky,2001,1.04,0.46,1.63,246.5185,95.5069,347.7333,0.638036809815951,0.28220858895705525,1.5,347.7333
Kentucky,2002,1.08,0.54,1.77,256.0,112.1168,377.6,0.6101694915254238,0.3050847457627119,1.62,377.6
Kentucky,2003,1.03,0.57,1.75,244.1481,118.3455,373.3333,0.5885714285714286,0.3257142857142857,1.6,373.3333
Kentucky,2004,1.07,0.57,1.81,253.6296,118.3455,386.1333,0.5911602209944752,0.3149171270718232,1.6400000000000001,386.1333
Kentucky,2005,1.04,0.61,1.8,246.5185,126.6504,384.0,0.5777777777777778,0.33888888888888885,1.65,384.0
Kentucky,2006,1.04,0.62,1.82,246.5185,128.7267,388.2667,0.5714285714285714,0.34065934065934067,1.6600000000000001,388.2667
Kentucky,2007,1.04,0.63,1.85,246.5185,130.8029,394.6667,0.5621621621621622,0.3405405405405405,1.67,394.6667
Kentucky,2008,1.03,0.65,1.85,244.1481,134.9554,394.6667,0.5567567567567567,0.35135135135135137,1.6800000000000002,394.6667
Kentucky,2009,1.02,0.65,1.85,241.7778,134.9554,394.6667,0.5513513513513514,0.35135135135135137,1.67,394.6667
Kentucky,2010,1.0,0.66,1.83,237.037,137.0316,390.4,0.5464480874316939,0.36065573770491804,1.6600000000000001,390.4
Kentucky,2011,0.94,0.66,1.79,222.8148,137.0316,381.8667,0.5251396648044693,0.3687150837988827,1.6,381.8667
Kentucky,2012,0.97,0.7,1.87,229.9259,145.3366,398.9333,0.5187165775401069,0.374331550802139,1.67,398.9333
Kentucky,2013,0.95,0.7,1.85,225.1852,145.3366,394.6667,0.5135135135135135,0.37837837837837834,1.65,394.6667
Kentucky,2014,0.94,0.72,1.88,222.8148,149.4891,401.0667,0.5,0.3829787234042553,1.66,401.0667
Kentucky,2015,0.99,0.76,1.97,234.6667,157.794,420.2667,0.5025380710659898,0.38578680203045684,1.75,420.2667
Kentucky,2016,0.96,0.79,1.98,227.5556,164.0227,422.4,0.48484848484848486,0.398989898989899,1.75,422.4
Kentucky,2017,0.94,0.82,1.97,222.8148,170.2514,420.2667,0.47715736040609136,0.416243654822335,1.7599999999999998,420.2667
Kentucky,2018,0.93,0.81,1.95,220.4444,168.1752,416.0,0.47692307692307695,0.4153846153846154,1.7400000000000002,416.0
Kentucky,2019,0.88,0.91,2.02,208.5926,188.9376,430.9333,0.43564356435643564,0.4504950495049505,1.79,430.9333
Kentucky,2020,0.9,0.97,2.12,213.3333,201.395,452.2667,0.42452830188679247,0.4575471698113207,1.87,452.2667
Kentucky,2021,0.97,1.05,2.25,229.9259,218.0049,480.0,0.4311111111111111,0.4666666666666667,2.02,480.0
Kentucky,2022,0.93,1.06,2.21,220.4444,220.0811,471.4667,0.42081447963800905,0.4796380090497738,1.9900000000000002,471.4667
Kentucky,2023,0.87,1.06,2.14,206.2222,220.0811,456.5333,0.40654205607476634,0.4953271028037383,1.9300000000000002,456.5333
Louisiana,1977,1.27,1.0,2.51,301.037,207.6237,535.4667,0.5059760956175299,0.39840637450199207,2.27,535.4667
Louisiana,1978,1.32,1.04,2.6,312.8889,215.9286,554.6667,0.5076923076923077,0.4,2.3600000000000003,554.6667
Louisiana,1979,1.32,1.04,2.61,312.8889,215.9286,556.8,0.5057471264367817,0.3984674329501916,2.3600000000000003,556.8
Louisiana,1980,1.4,1.03,2.7,331.8519,213.8524,576.0,0.5185185185185185,0.3814814814814815,2.4299999999999997,576.0
Louisiana,1981,1.49,1.02,2.79,353.1852,211.7762,595.2,0.5340501792114696,0.3655913978494624,2.51,595.2
Louisiana,1982,1.49,1.0,2.78,353.1852,207.6237,593.0667,0.5359712230215827,0.3597122302158274,2.49,593.0667
Louisiana,1983,1.44,1.03,2.77,341.3333,213.8524,590.9333,0.51985559566787,0.37184115523465705,2.4699999999999998,590.9333
Louisiana,1984,1.42,0.95,2.66,336.5926,197.2425,567.4667,0.5338345864661653,0.3571428571428571,2.37,567.4667
Louisiana,1985,1.37,0.87,2.52,324.7407,180.6326,537.6,0.5436507936507937,0.34523809523809523,2.24,537.6
Louisiana,1986,1.42,0.79,2.47,336.5926,164.0227,526.9333,0.5748987854251011,0.3198380566801619,2.21,526.9333
Louisiana,1987,1.4,0.77,2.41,331.8519,159.8702,514.1333,0.5809128630705394,0.31950207468879666,2.17,514.1333
Louisiana,1988,1.49,0.71,2.44,353.1852,147.4128,520.5333,0.610655737704918,0.29098360655737704,2.2,520.5333
Louisiana,1989,1.47,0.74,2.45,348.4444,153.6415,522.6667,0.6,0.30204081632653057,2.21,522.6667
Louisiana,1990,1.53,0.78,2.54,362.6667,161.9465,541.8667,0.6023622047244095,0.30708661417322836,2.31,541.8667
Louisiana,1991,1.52,0.73,2.46,360.2963,151.5653,524.8,0.6178861788617886,0.2967479674796748,2.25,524.8
Louisiana,1992,1.55,0.74,2.51,367.4074,153.6415,535.4667,0.6175298804780878,0.2948207171314741,2.29,535.4667
Louisiana,1993,1.53,0.72,2.47,362.6667,149.4891,526.9333,0.6194331983805668,0.291497975708502,2.25,526.9333
Louisiana,1994,1.45,0.73,2.39,343.7037,151.5653,509.8667,0.606694560669456,0.305439330543933,2.1799999999999997,509.8667
Louisiana,1995,1.51,0.73,2.46,357.9259,151.5653,524.8,0.6138211382113822,0.2967479674796748,2.24,524.8
Louisiana,1996,1.52,0.72,2.46,360.2963,149.4891,524.8,0.6178861788617886,0.2926829268292683,2.24,524.8
Louisiana,1997,1.51,0.71,2.44,357.9259,147.4128,520.5333,0.6188524590163934,0.29098360655737704,2.2199999999999998,520.5333
Louisiana,1998,1.48,0.7,2.4,350.8148,145.3366,512.0,0.6166666666666667,0.2916666666666667,2.1799999999999997,512.0
Louisiana,1999,1.52,0.69,2.45,360.2963,143.2603,522.6667,0.6204081632653061,0.2816326530612244,2.21,522.6667
Louisiana,2000,1.51,0.7,2.44,357.9259,145.3366,520.5333,0.6188524590163934,0.28688524590163933,2.21,520.5333
Louisiana,2001,1.49,0.69,2.41,353.1852,143.2603,514.1333,0.6182572614107883,0.2863070539419087,2.1799999999999997,514.1333
Louisiana,2002,1.32,0.7,2.26,312.8889,145.3366,482.1333,0.5840707964601771,0.30973451327433627,2.02,482.1333
Louisiana,2003,1.41,0.72,2.38,334.2222,149.4891,507.7333,0.592436974789916,0.3025210084033613,2.13,507.7333
Louisiana,2004,1.38,0.73,2.36,327.1111,151.5653,503.4667,0.5847457627118644,0.3093220338983051,2.11,503.4667
Louisiana,2005,1.47,0.71,2.41,348.4444,147.4128,514.1333,0.6099585062240663,0.29460580912863066,2.1799999999999997,514.1333
Louisiana,2006,1.59,0.78,2.63,376.8889,161.9465,561.0667,0.6045627376425856,0.2965779467680609,2.37,561.0667
Louisiana,2007,1.57,0.81,2.66,372.1481,168.1752,567.4667,0.5902255639097744,0.30451127819548873,2.38,567.4667
Louisiana,2008,1.55,0.83,2.64,367.4074,172.3277,563.2,0.5871212121212122,0.31439393939393934,2.38,563.2
Louisiana,2009,1.5,0.85,2.63,355.5556,176.4801,561.0667,0.5703422053231939,0.3231939163498099,2.35,561.0667
Louisiana,2010,1.42,0.84,2.55,336.5926,174.4039,544.0,0.5568627450980392,0.32941176470588235,2.26,544.0
Louisiana,2011,1.39,0.88,2.57,329.4815,182.7088,548.2667,0.5408560311284046,0.3424124513618677,2.27,548.2667
Louisiana,2012,1.38,0.9,2.59,327.1111,186.8613,552.5333,0.5328185328185328,0.3474903474903475,2.28,552.5333
Louisiana,2013,1.34,0.93,2.59,317.6296,193.09,552.5333,0.5173745173745175,0.35907335907335913,2.27,552.5333
Louisiana,2014,1.3,0.96,2.59,308.1481,199.3187,552.5333,0.5019305019305019,0.37065637065637064,2.26,552.5333
Louisiana,2015,1.27,0.98,2.59,301.037,203.4712,552.5333,0.49034749034749037,0.3783783783783784,2.25,552.5333
Louisiana,2016,1.25,1.0,2.59,296.2963,207.6237,552.5333,0.48262548262548266,0.3861003861003861,2.25,552.5333
Louisiana,2017,1.24,1.0,2.57,293.9259,207.6237,548.2667,0.48249027237354086,0.38910505836575876,2.24,548.2667
Louisiana,2018,1.23,0.99,2.55,291.5556,205.5474,544.0,0.4823529411764706,0.38823529411764707,2.2199999999999998,544.0
Louisiana,2019,1.22,1.01,2.56,289.1852,209.6999,546.1333,0.4765625,0.39453125,2.23,546.1333
Louisiana,2020,1.24,1.01,2.59,293.9259,209.6999,552.5333,0.4787644787644788,0.38996138996138996,2.25,552.5333
Louisiana,2021,1.26,1.16,2.76,298.6667,240.8435,588.8,0.4565217391304348,0.42028985507246375,2.42,588.8
Louisiana,2022,1.24,1.21,2.78,293.9259,251.2247,593.0667,0.4460431654676259,0.4352517985611511,2.45,593.0667
Louisiana,2023,1.21,1.17,2.69,286.8148,242.9197,573.8667,0.44981412639405205,0.43494423791821557,2.38,573.8667
Maine,1977,1.35,1.02,2.6,320.0,211.7762,554.6667,0.5192307692307693,0.3923076923076923,2.37,554.6667
Maine,1978,1.28,1.03,2.57,303.4074,213.8524,548.2667,0.49805447470817127,0.40077821011673154,2.31,548.2667
Maine,1979,1.27,1.05,2.59,301.037,218.0049,552.5333,0.49034749034749037,0.40540540540540543,2.3200000000000003,552.5333
Maine,1980,1.32,1.06,2.66,312.8889,220.0811,567.4667,0.49624060150375937,0.39849624060150374,2.38,567.4667
Maine,1981,1.24,1.05,2.57,293.9259,218.0049,548.2667,0.48249027237354086,0.40856031128404674,2.29,548.2667
Maine,1982,1.3,1.02,2.62,308.1481,211.7762,558.9333,0.4961832061068702,0.3893129770992366,2.3200000000000003,558.9333
Maine,1983,1.32,1.03,2.64,312.8889,213.8524,563.2,0.5,0.39015151515151514,2.35,563.2
Maine,1984,1.25,1.02,2.57,296.2963,211.7762,548.2667,0.4863813229571985,0.39688715953307396,2.27,548.2667
Maine,1985,1.29,0.94,2.56,305.7778,195.1663,546.1333,0.50390625,0.36718749999999994,2.23,546.1333
Maine,1986,1.29,0.92,2.57,305.7778,191.0138,548.2667,0.5019455252918288,0.3579766536964981,2.21,548.2667
Maine,1987,1.27,0.91,2.56,301.037,188.9376,546.1333,0.49609375,0.35546875,2.18,546.1333
Maine,1988,1.29,0.91,2.55,305.7778,188.9376,544.0,0.5058823529411766,0.3568627450980393,2.2,544.0
Maine,1989,1.26,0.86,2.46,298.6667,178.5564,524.8,0.5121951219512195,0.34959349593495936,2.12,524.8
Maine,1990,1.21,0.82,2.34,286.8148,170.2514,499.2,0.5170940170940171,0.3504273504273504,2.03,499.2
Maine,1991,1.18,0.77,2.25,279.7037,159.8702,480.0,0.5244444444444444,0.3422222222222222,1.95,480.0
Maine,1992,1.16,0.78,2.23,274.963,161.9465,475.7333,0.5201793721973094,0.34977578475336324,1.94,475.7333
Maine,1993,1.15,0.79,2.22,272.5926,164.0227,473.6,0.518018018018018,0.35585585585585583,1.94,473.6
Maine,1994,1.13,0.77,2.18,267.8519,159.8702,465.0667,0.5183486238532109,0.3532110091743119,1.9,465.0667
Maine,1995,1.14,0.7,2.12,270.2222,145.3366,452.2667,0.5377358490566037,0.330188679245283,1.8399999999999999,452.2667
Maine,1996,1.21,0.69,2.22,286.8148,143.2603,473.6,0.545045045045045,0.31081081081081074,1.9,473.6
Maine,1997,1.16,0.68,2.16,274.963,141.1841,460.8,0.537037037037037,0.3148148148148148,1.8399999999999999,460.8
Maine,1998,1.14,0.69,2.17,270.2222,143.2603,462.9333,0.5253456221198156,0.31797235023041476,1.8299999999999998,462.9333
Maine,1999,1.16,0.69,2.21,274.963,143.2603,471.4667,0.5248868778280543,0.31221719457013575,1.8499999999999999,471.4667
Maine,2000,1.17,0.68,2.23,277.3333,141.1841,475.7333,0.5246636771300448,0.304932735426009,1.85,475.7333
Maine,2001,1.21,0.7,2.28,286.8148,145.3366,486.4,0.5307017543859649,0.30701754385964913,1.91,486.4
Maine,2002,1.23,0.7,2.33,291.5556,145.3366,497.0667,0.5278969957081545,0.3004291845493562,1.93,497.0667
Maine,2003,1.25,0.74,2.39,296.2963,153.6415,509.8667,0.5230125523012552,0.30962343096234307,1.99,509.8667
Maine,2004,1.26,0.76,2.44,298.6667,157.794,520.5333,0.5163934426229508,0.3114754098360656,2.02,520.5333
Maine,2005,1.34,0.77,2.52,317.6296,159.8702,537.6,0.5317460317460317,0.3055555555555556,2.1100000000000003,537.6
Maine,2006,1.34,0.78,2.54,317.6296,161.9465,541.8667,0.5275590551181103,0.30708661417322836,2.12,541.8667
Maine,2007,1.35,0.8,2.57,320.0,166.0989,548.2667,0.5252918287937743,0.31128404669260706,2.1500000000000004,548.2667
Maine,2008,1.33,0.81,2.56,315.2593,168.1752,546.1333,0.51953125,0.31640625,2.14,546.1333
Maine,2009,1.31,0.82,2.55,310.5185,170.2514,544.0,0.5137254901960785,0.3215686274509804,2.13,544.0
Maine,2010,1.3,0.84,2.56,308.1481,174.4039,546.1333,0.5078125,0.328125,2.14,546.1333
Maine,2011,1.31,0.87,2.6,310.5185,180.6326,554.6667,0.5038461538461538,0.3346153846153846,2.18,554.6667
Maine,2012,1.34,0.89,2.65,317.6296,184.7851,565.3333,0.5056603773584906,0.3358490566037736,2.23,565.3333
Maine,2013,1.36,0.91,2.69,322.3704,188.9376,573.8667,0.5055762081784387,0.33828996282527884,2.27,573.8667
Maine,2014,1.36,0.93,2.71,322.3704,193.09,578.1333,0.5018450184501846,0.34317343173431736,2.29,578.1333
Maine,2015,1.37,0.97,2.78,324.7407,201.395,593.0667,0.49280575539568355,0.3489208633093525,2.34,593.0667
Maine,2016,1.36,1.01,2.81,322.3704,209.6999,599.4667,0.4839857651245552,0.3594306049822064,2.37,599.4667
Maine,2017,1.35,1.06,2.85,320.0,220.0811,608.0,0.4736842105263158,0.3719298245614035,2.41,608.0
Maine,2018,1.34,1.07,2.85,317.6296,222.1573,608.0,0.47017543859649125,0.37543859649122807,2.41,608.0
Maine,2019,1.35,1.11,2.9,320.0,230.4623,618.6667,0.4655172413793104,0.3827586206896552,2.46,618.6667
Maine,2020,1.34,1.18,2.96,317.6296,244.9959,631.4667,0.45270270270270274,0.39864864864864863,2.52,631.4667
Maine,2021,1.34,1.2,2.98,317.6296,249.1484,635.7333,0.44966442953020136,0.40268456375838924,2.54,635.7333
Maine,2022,1.28,1.18,2.89,303.4074,244.9959,616.5333,0.4429065743944637,0.4083044982698962,2.46,616.5333
Maine,2023,1.21,1.16,2.79,286.8148,240.8435,595.2,0.4336917562724014,0.4157706093189964,2.37,595.2
Maryland,1977,1.36,1.38,3.05,322.3704,286.5207,650.6667,0.44590163934426236,0.4524590163934426,2.74,650.6667
Maryland,1978,1.4,1.38,3.09,331.8519,286.5207,659.2,0.45307443365695793,0.4466019417475728,2.78,659.2
Maryland,1979,1.43,1.39,3.13,338.963,288.5969,667.7333,0.45686900958466453,0.4440894568690096,2.82,667.7333
Maryland,1980,1.41,1.35,3.08,334.2222,280.292,657.0667,0.45779220779220775,0.4383116883116883,2.76,657.0667
